X,name,year,month,province,meantemp,rain,humi,number,seq,SO2,NO2,PM10,CO,O3_8h,PM2.5,beta,sunlight,population
704,江西,2015,8,Jiangxi,27.09,172.3,79.08,5,32,25,15,60,0.8,92,36,22.87045984,178.62,45660000
705,江西,2015,9,Jiangxi,24.04,131.78,81.04,2,33,27,18,61,0.8,95,39,26.59562393,134.73,45660000
706,江西,2015,10,Jiangxi,20.28,103.17,76.92,5,34,33,26,80,0.9,94,50,26.43404997,161.93,45660000
707,江西,2015,11,Jiangxi,14.35,205.26,88.19,7,35,25,27,54,1.1,38,36,30.21994151,51.31,45660000
708,江西,2015,12,Jiangxi,8.56,155.29,82.5,6,36,27,32,81,1.1,39,54,19.73700106,57,45660000
709,江西,2016,1,Jiangxi,6.63,149.55,84.35,4,37,24,32,82,1.1,43,54,12.07706419,NA,45920000
710,江西,2016,2,Jiangxi,8.54,71.87,72.38,0,38,22,23,93,1,82,59,40.70278741,128.28,45920000
711,江西,2016,3,Jiangxi,12.84,141.86,77.27,6,39,31,33,90,1,89,57,44.06080146,88.29,45920000
712,江西,2016,4,Jiangxi,19.41,267.65,86.38,7,40,25,23,59,1,86,37,52.72577238,57.32,45920000
713,江西,2016,5,Jiangxi,22.31,237.85,83.46,6,41,24,20,61,1,94,37,21.26371114,106.11,45920000
714,江西,2016,6,Jiangxi,26.55,287.59,81.12,4,42,23,15,51,1,98,30,24.25601054,154.52,45920000
715,江西,2016,7,Jiangxi,29.05,193.85,76.96,5,43,21,15,51,1,88,29,24.49165698,196.59,45920000
716,江西,2016,8,Jiangxi,28.79,97.12,75.15,2,44,19,15,56,1,102,32,18.26132883,202.37,45920000
717,江西,2016,9,Jiangxi,24.71,161.43,77.35,2,45,25,20,72,1.1,110,43,10.93837323,123.18,45920000
718,江西,2016,10,Jiangxi,21.12,2.77,85.19,0,46,20,21,62,1,66,38,39.6962457,48.72,45920000
719,江西,2016,11,Jiangxi,13.92,140.43,87.08,5,47,24,31,77,1,49,48,42.70988631,70.78,45920000
720,江西,2016,12,Jiangxi,10.02,38.61,78.81,5,48,32,41,116,1.2,63,76,52.1611401,128.33,45920000
721,江西,2017,1,Jiangxi,8.98,51.04,78.64,7,49,25,33,112,1.2,65,79,22.30605079,89.55,46220000
722,江西,2017,2,Jiangxi,9.42,51.16,73.75,4,50,22,29,92,1.1,84,63,28.57907771,92.98,46220000
723,江西,2017,3,Jiangxi,11.78,290.86,83.69,11,51,21,31,71,1,74,45,27.35291921,56.67,46220000
724,江西,2017,4,Jiangxi,18.65,159.23,75.99,11,52,26,27,77,0.9,109,43,28.42935838,145.74,46220000
725,江西,2017,5,Jiangxi,23.12,142.01,74.98,15,53,25,24,78,0.9,129,46,23.56343861,171.31,46220000
726,江西,2017,6,Jiangxi,24.18,468.6,89.21,8,54,18,18,45,0.9,80,28,21.94894863,59.99,46220000
727,江西,2017,7,Jiangxi,29.17,157.38,74.88,3,55,18,17,53,0.8,87,28,23.8928482,235.46,46220000
728,江西,2017,8,Jiangxi,28.59,215.29,79.89,4,56,18,16,48,0.8,90,26,18.69335957,217.48,46220000
729,江西,2017,9,Jiangxi,26.09,75.08,79.91,1,57,20,19,62,0.9,107,37,12.21151065,166.24,46220000
730,江西,2017,10,Jiangxi,19.43,68.95,79.09,0,58,21,24,66,0.9,94,41,39.24284392,136.75,46220000
731,江西,2017,11,Jiangxi,13.86,107.27,80.67,7,59,27,37,92,1.1,67,61,43.93436393,79.41,46220000
732,江西,2017,12,Jiangxi,8.02,32.18,71.81,8,60,31,42,106,1.1,63,70,54.22701476,135.32,46220000
733,江西,2018,1,Jiangxi,5.68,95.32,81.12,23,61,24,37,88,1.2,47,60,21.57797546,70.85,46480000
734,江西,2018,2,Jiangxi,7.96,44.37,71.4,6,62,16,27,87,1,76,57,24.95980008,116.02,46480000
735,江西,2018,3,Jiangxi,14.48,137.64,79.1,6,63,20,31,71,1,83,42,24.15100007,134.26,46480000
736,江西,2018,4,Jiangxi,19.3,NA,76.36,6,64,20,26,84,0.9,102,42,28.48874599,113.88,46480000
737,江西,2018,5,Jiangxi,24.76,204.37,79.92,16,65,17,18,58,0.9,108,32,25.71008277,141.29,46480000
738,江西,2018,6,Jiangxi,25.64,242.04,81.28,6,66,13,16,47,0.8,106,27,24.60086376,143.07,46480000
739,江西,2018,7,Jiangxi,28.99,168.48,76.99,6,67,15,15,46,0.8,94,23,21.32231689,237.4,46480000
740,江西,2018,8,Jiangxi,28.17,165.36,79.12,3,68,14,14,47,0.8,113,24,24.63248134,208.59,46480000
741,江西,2018,9,Jiangxi,25.49,98.58,76.67,2,69,17,17,56,0.9,119,29,27.90989411,168.47,46480000
742,江西,2018,10,Jiangxi,18.15,85.63,73.19,8,70,20,28,71,0.9,117,39,29.40362782,164.01,46480000
743,江西,2018,11,Jiangxi,13.83,136.83,85.21,8,71,18,32,63,1,62,38,29.32708007,98.51,46480000
744,江西,2018,12,Jiangxi,7.7,108.34,87.43,8,72,15,32,63,1.1,39,42,25.51359,35.53,46480000
745,江西,2019,1,Jiangxi,6.2,112.4,80,11,73,8,41,94,1.32,48,56,24.31360899,62.7,46660000
746,江西,2019,2,Jiangxi,6,197.1,88,4,74,4,24,48,0.93,44,33,25.69960729,8.2,46660000
747,江西,2019,3,Jiangxi,13.3,247.9,81,6,75,8,38,71,0.83,81,34,27.68373435,85.9,46660000
748,江西,2019,4,Jiangxi,18.9,224.5,83,12,76,10,33,58,0.87,86,27,30.07387372,110.7,46660000
749,江西,2019,5,Jiangxi,23.1,95.3,71,15,77,9,32,81,0.71,119,32,27.10903446,104.5,46660000
750,江西,2019,6,Jiangxi,26.7,329.9,79,14,78,8,25,46,0.6,106,22,23.70870923,120.8,46660000
751,江西,2019,7,Jiangxi,28.8,257.8,79,7,79,8,23,39,0.51,103,19,22.56669562,158.9,46660000
752,江西,2019,8,Jiangxi,31.6,45,63,4,80,7,21,50,0.55,129,24,24.5716838,254.1,46660000
753,江西,2019,9,Jiangxi,27.4,18.6,57,5,81,8,25,64,0.69,142,30,28.22383471,267.1,46660000
754,江西,2019,10,Jiangxi,21.6,5.7,66,9,82,10,36,88,0.76,107,42,31.26810434,159.1,46660000
755,江西,2019,11,Jiangxi,15.6,16.2,61,17,83,12,46,100,0.72,93,44,31.48804038,163.6,46660000
756,江西,2019,12,Jiangxi,9.7,63,70,38,84,11,55,94,0.95,54,60,26.88952669,134.5,46660000
757,江西,2020,1,Jiangxi,7.3,215.5,81,22,85,6,32,58,0.88,53,46,21.41830656,62.2,45190000
758,江西,2020,2,Jiangxi,11.1,104.5,76,4,86,6,18,43,0.6,75,32,20.69894579,114.8,45190000
759,江西,2020,3,Jiangxi,14.2,201.8,81,4,87,8,30,58,0.61,77,32,23.50398833,75,45190000
760,江西,2020,4,Jiangxi,17.8,98.3,67,4,88,13,44,82,0.55,129,42,26.80786917,173.1,45190000
761,江西,2020,5,Jiangxi,24.9,261,76,4,89,10,27,55,0.55,124,27,26.31017663,120.4,45190000
762,江西,2020,6,Jiangxi,27.6,283.4,84,4,90,11,19,29,0.44,86,14,25.78459957,82,45190000
763,江西,2020,7,Jiangxi,28.8,664.5,83,4,91,9,21,36,0.46,105,19,26.77023258,137.3,45190000
764,江西,2020,8,Jiangxi,30.7,35,71,3,92,9,20,40,0.38,106,18,26.02494374,232.5,45190000
765,江西,2020,9,Jiangxi,23.7,161.6,82,7,93,7,26,44,0.6,105,24,23.24861924,65.8,45190000
766,江西,2020,10,Jiangxi,19.6,40.2,73,1,94,8,28,67,0.69,104,34,30.25995527,112.3,45190000
767,江西,2020,11,Jiangxi,15.8,55.7,68,5,95,8,36,76,0.72,79,38,27.66778893,127.6,45190000
768,江西,2020,12,Jiangxi,7.7,19.2,64,11,96,10,47,107,0.88,54,70,33.57557617,93.5,45190000
769,浙江,2013,1,Zhejiang,5.54,29.33,75.04,144,1,40,65,134,1.5,35,104,20.5330849,107.37,54980000
770,浙江,2013,2,Zhejiang,8.06,90.55,81.08,47,2,16,33,76,1,64,57,30.08153659,47.62,54980000
771,浙江,2013,3,Zhejiang,12.11,120.04,72,88,3,29,48,100,0.8,86,61,42.83162654,149.74,54980000
772,浙江,2013,4,Zhejiang,16.04,121.15,66.58,132,4,28,46,99,0.8,114,60,45.4472311,154.56,54980000
773,浙江,2013,5,Zhejiang,22.05,120.07,76.54,176,5,22,34,74,0.7,112,46,40.97380831,143.13,54980000
774,浙江,2013,6,Zhejiang,24.76,241.51,81.79,158,6,21,31,62,0.7,102,37,36.60851452,98.52,54980000
775,浙江,2013,7,Zhejiang,30.18,30.83,66.17,76,7,17,24,52,0.6,114,27,34.44431393,299.64,54980000
776,浙江,2013,8,Zhejiang,29.95,141.99,68.62,46,8,16,25,51,0.7,107,28,35.34178571,245.83,54980000
777,浙江,2013,9,Zhejiang,25.23,48.88,70.92,42,9,18,31,63,0.7,108,38,39.92398199,193.78,54980000
778,浙江,2013,10,Zhejiang,19.92,152.43,69.17,41,10,22,38,81,0.8,101,49,45.25762539,178.28,54980000
779,浙江,2013,11,Zhejiang,14.08,47.41,68.54,116,11,31,55,122,1.1,66,75,45.98830419,149.49,54980000
780,浙江,2013,12,Zhejiang,7.13,92.88,65.29,151,12,49,69,173,1.6,54,126,41.75071755,146.66,54980000
781,浙江,2014,1,Zhejiang,7.45,20.7,69.58,116,13,33,55,127,1.2,59,93,36.18655958,171.86,55080000
782,浙江,2014,2,Zhejiang,7.15,129.71,81.62,47,14,19,37,69,1,64,54,40.51312719,68.72,55080000
783,浙江,2014,3,Zhejiang,12.18,121.13,75.29,128,15,24,44,83,0.9,92,55,44.40407652,136.56,55080000
784,浙江,2014,4,Zhejiang,16.64,101.5,78.46,183,16,21,42,78,0.9,101,50,46.98337032,117.31,55080000
785,浙江,2014,5,Zhejiang,21.18,172.97,77.25,302,17,19,37,88,0.9,126,53,40.39914947,117.96,55080000
786,浙江,2014,6,Zhejiang,24.18,218.72,82.54,210,18,15,29,62,0.8,123,42,36.88434842,107.03,55080000
787,浙江,2014,7,Zhejiang,28.18,161.7,81.46,129,19,12,25,55,0.7,110,34,33.26324957,198.22,55080000
788,浙江,2014,8,Zhejiang,26.98,203.57,85.08,65,20,15,29,53,0.8,108,36,35.63008036,123.61,55080000
789,浙江,2014,9,Zhejiang,25.15,180.95,83.58,54,21,16,28,56,0.8,112,38,41.34853429,118.38,55080000
790,浙江,2014,10,Zhejiang,20.44,19.6,70.92,96,22,21,38,80,0.8,124,49,46.45717999,206.96,55080000
791,浙江,2014,11,Zhejiang,15.23,61.62,77.33,227,23,24,48,87,1,77,58,47.37517808,110.84,55080000
792,浙江,2014,12,Zhejiang,6.99,21.23,62.46,296,24,37,58,110,1,57,66,43.61845434,159.63,55080000
793,浙江,2015,1,Zhejiang,7.37,57.77,70.21,416,25,29,56,124,1.2,59,82,38.2951851,123.52,55390000
794,浙江,2015,2,Zhejiang,8.16,102.69,75.88,198,26,13,34,84,0.9,74,57,38.99613557,98.45,55390000
795,浙江,2015,3,Zhejiang,11.75,120.83,78.12,230,27,15,39,70,0.9,83,45,41.89123575,111.88,55390000
796,浙江,2015,4,Zhejiang,16.99,99,73.12,437,28,19,41,78,0.8,111,48,45.06589862,147.81,55390000
797,浙江,2015,5,Zhejiang,21.27,158.66,79.5,651,29,15,32,70,0.8,123,45,40.46155313,112.87,55390000
798,浙江,2015,6,Zhejiang,24.97,163.91,85.5,439,30,12,28,58,0.7,107,36,34.38361157,96.28,55390000
799,浙江,2015,7,Zhejiang,26.34,214.51,84.17,180,31,12,23,47,0.6,107,29,32.43073919,153.37,55390000
800,浙江,2015,8,Zhejiang,27.3,198.41,81.46,104,32,12,24,53,0.7,116,33,36.24545306,178.37,55390000
801,浙江,2015,9,Zhejiang,23.78,139.29,81.46,114,33,15,31,59,0.8,127,38,41.27481305,122.56,55390000
802,浙江,2015,10,Zhejiang,20.03,74.31,78.04,182,34,17,38,77,0.8,113,45,43.41800906,140.52,55390000
803,浙江,2015,11,Zhejiang,15.13,181.75,86.71,227,35,16,44,64,1.1,52,42,43.66689027,53.05,55390000
804,浙江,2015,12,Zhejiang,9.18,137.12,79.29,312,36,20,51,103,1.1,51,68,39.69747198,77.51,55390000
805,浙江,2016,1,Zhejiang,6.26,127.49,80.79,306,37,16,47,91,1.1,56,60,36.28027019,NA,55900000
806,浙江,2016,2,Zhejiang,7.95,51.22,70.12,102,38,12,30,83,0.8,87,53,39.24030656,140.06,55900000
807,浙江,2016,3,Zhejiang,11.84,68.71,73.46,226,39,16,43,93,0.8,98,56,42.84757644,130.39,55900000
808,浙江,2016,4,Zhejiang,17.09,206.41,85.62,392,40,12,38,67,0.8,103,40,45.26431973,82.67,55900000
809,浙江,2016,5,Zhejiang,21.45,209.59,83.38,450,41,11,31,65,0.8,115,39,38.29675157,114.44,55900000
810,浙江,2016,6,Zhejiang,24.98,258.09,87.83,294,42,10,25,49,0.7,107,29,33.68942083,104.09,55900000
811,浙江,2016,7,Zhejiang,29.55,76.86,79.96,128,43,10,21,45,0.7,108,26,32.17310113,216.5,55900000
812,浙江,2016,8,Zhejiang,29.31,96.13,75.46,70,44,9,18,40,0.6,117,23,35.10135539,241.39,55900000
813,浙江,2016,9,Zhejiang,24.78,264.11,81.62,68,45,13,23,47,0.7,106,30,39.75632762,88.94,55900000
814,浙江,2016,10,Zhejiang,21.71,4.77,84.29,91,46,45,31,49,0.8,70,28,43.29642244,50.22,55900000
815,浙江,2016,11,Zhejiang,14.6,80.58,82.79,140,47,14,42,71,0.9,57,44,43.76247682,75.28,55900000
816,浙江,2016,12,Zhejiang,10.55,39.64,77.83,206,48,16,49,91,1,57,58,39.76416895,109.33,55900000
817,浙江,2017,1,Zhejiang,8.95,48.51,76.47,158,49,12,37,73,0.9,64,50,36.65598299,101.71,56570000
818,浙江,2017,2,Zhejiang,8.47,24.61,69.48,73,50,12,36,74,0.8,87,53,39.53616246,115.79,56570000
819,浙江,2017,3,Zhejiang,11.25,165.74,77.04,169,51,13,40,69,0.7,97,44,43.20209262,99.35,56570000
820,浙江,2017,4,Zhejiang,17.54,140.95,74.19,248,52,13,38,72,0.8,129,41,45.54638707,171.71,56570000
821,浙江,2017,5,Zhejiang,22.06,84.53,76.84,364,53,11,29,59,0.7,137,33,40.10494454,183.58,56570000
822,浙江,2017,6,Zhejiang,23.49,340.93,88.32,317,54,8,27,43,0.7,106,27,36.4106309,62.2,56570000
823,浙江,2017,7,Zhejiang,29.89,73.76,75.38,167,55,9,22,44,0.6,122,25,33.5772314,270.73,56570000
824,浙江,2017,8,Zhejiang,29.51,95.9,78.19,103,56,8,21,40,0.7,119,24,35.20840644,238.46,56570000
825,浙江,2017,9,Zhejiang,25.89,119.91,79.44,85,57,8,26,45,0.7,115,26,39.58373492,147.97,56570000
826,浙江,2017,10,Zhejiang,20.49,129.05,75.28,128,58,10,29,51,0.7,100,29,42.82294721,147.89,56570000
827,浙江,2017,11,Zhejiang,14.65,126.68,78.25,186,59,12,45,72,0.9,68,43,44.10677786,86.76,56570000
828,浙江,2017,12,Zhejiang,8.56,30.88,69.04,289,60,15,54,102,1,59,66,38.83017297,130.27,56570000
829,浙江,2018,1,Zhejiang,6.36,100.16,78.23,213,61,12,45,77,1,54,54,33.23889522,81.21,57370000
830,浙江,2018,2,Zhejiang,6.87,42.51,72.41,51,62,10,31,73,0.9,82,49,36.01798788,122.34,57370000
831,浙江,2018,3,Zhejiang,13.17,80.06,78.64,83,63,9,37,59,0.8,94,37,43.06345499,142.93,57370000
832,浙江,2018,4,Zhejiang,18.33,NA,74.21,224,64,11,36,80,0.8,124,39,47.77243801,147.27,57370000
833,浙江,2018,5,Zhejiang,23.02,160.61,80.34,367,65,8,27,56,0.8,128,32,41.67123548,137.32,57370000
834,浙江,2018,6,Zhejiang,24.85,170.97,82.08,275,66,8,24,43,0.7,125,26,35.76073947,140.44,57370000
835,浙江,2018,7,Zhejiang,28.67,159.82,80.27,153,67,7,18,36,0.6,99,21,33.34373352,228.59,57370000
836,浙江,2018,8,Zhejiang,28.94,243.97,79.44,97,68,6,17,34,0.6,105,19,35.41977245,228.98,57370000
837,浙江,2018,9,Zhejiang,25.72,165.54,78.57,80,69,8,25,44,0.7,119,24,40.48781863,167.45,57370000
838,浙江,2018,10,Zhejiang,18.86,47.56,70.42,139,70,10,37,58,0.7,116,32,44.26896111,170.97,57370000
839,浙江,2018,11,Zhejiang,15.44,91.92,81.95,259,71,8,43,56,0.8,67,33,45.32009756,89.67,57370000
840,浙江,2018,12,Zhejiang,9.57,104.36,82.18,378,72,9,46,65,0.9,43,39,39.47339825,44.21,57370000
841,浙江,2019,1,Zhejiang,5.9,96.1,78,319,73,9,51,94,1.12,41,66,33.90409196,71.4,58500000
842,浙江,2019,2,Zhejiang,6.1,233.7,86,82,74,8,32,63,0.94,58,46,36.10954835,24.3,58500000
843,浙江,2019,3,Zhejiang,12.4,113.2,74,158,75,9,45,76,0.81,89,44,39.70177154,127.1,58500000
844,浙江,2019,4,Zhejiang,18.1,77.8,75,208,76,7,45,69,0.75,99,38,44.05728505,125,58500000
845,浙江,2019,5,Zhejiang,22.1,116.8,63,281,77,7,40,67,0.67,144,34,39.18189745,174.7,58500000
846,浙江,2019,6,Zhejiang,25,204,78,251,78,5,32,49,0.68,136,29,36.07920776,118.5,58500000
847,浙江,2019,7,Zhejiang,28.2,207.9,78,137,79,4,27,40,0.6,125,22,34.2889036,162.5,58500000
848,浙江,2019,8,Zhejiang,29.4,346.5,73,92,80,5,25,42,0.63,130,23,36.36282327,228.5,58500000
849,浙江,2019,9,Zhejiang,25.1,105.4,71,105,81,6,37,51,0.7,148,28,41.21371914,189.7,58500000
850,浙江,2019,10,Zhejiang,20.1,27.9,72,146,82,7,48,74,0.76,102,37,45.37274514,151.1,58500000
851,浙江,2019,11,Zhejiang,14.5,26.1,69,372,83,7,55,85,0.78,71,39,44.86372645,149.2,58500000
852,浙江,2019,12,Zhejiang,9.1,94.9,75,488,84,7,57,86,0.9,43,50,36.5358438,135.9,58500000
853,浙江,2020,1,Zhejiang,7.3,227.6,81,228,85,6,36,64,0.95,50,44,25.84566626,73.9,64680000
854,浙江,2020,2,Zhejiang,9.9,82.4,73,15,86,5,18,44,0.63,81,28,29.00375991,108.5,64680000
855,浙江,2020,3,Zhejiang,13.1,154.3,72,24,87,5,40,51,0.68,79,27,33.89064965,109.2,64680000
856,浙江,2020,4,Zhejiang,16.4,45.9,60,24,88,7,47,72,0.66,123,34,42.02950315,197.5,64680000
857,浙江,2020,5,Zhejiang,23.5,152.3,72,24,89,5,37,57,0.69,128,30,39.22501922,155.1,64680000
858,浙江,2020,6,Zhejiang,26.1,384.4,85,34,90,4,31,34,0.65,91,19,40.5453224,104.1,64680000
859,浙江,2020,7,Zhejiang,26.9,236.6,85,31,91,4,31,35,0.67,86,20,41.13663624,102.7,64680000
860,浙江,2020,8,Zhejiang,31,66.1,64,52,92,5,24,38,0.55,123,19,39.43513336,258,64680000
861,浙江,2020,9,Zhejiang,23.9,222.3,74,43,93,5,40,48,0.69,120,26,40.68391691,122.9,64680000
862,浙江,2020,10,Zhejiang,19.2,39.9,70,49,94,6,44,52,0.64,104,24,42.15955421,134,64680000
863,浙江,2020,11,Zhejiang,15,32.4,73,99,95,7,49,64,0.8,66,30,42.73215739,131.9,64680000
864,浙江,2020,12,Zhejiang,6.8,21.2,69,134,96,8,61,103,0.97,38,58,42.35354444,110,64680000
865,重慶,2013,1,Chongqing,6.85,9.15,76.33,22,1,43,50,185,1.2,22,60,21.22544315,60.88,29700000
866,重慶,2013,2,Chongqing,10.38,15.25,76.5,13,2,27,29,123,1,51,89,29.21268997,39.48,29700000
867,重慶,2013,3,Chongqing,16.13,38.09,66.83,28,3,42,31,150,1,66,86,41.38196349,124.86,29700000
868,重慶,2013,4,Chongqing,18.66,102.51,68.92,51,4,35,27,84,0.9,79,54,41.70953915,130.02,29700000
869,重慶,2013,5,Chongqing,21.82,178.06,76.58,80,5,24,43,68,0.8,82,45,35.86175832,114.96,29700000
870,重慶,2013,6,Chongqing,26.81,161.68,69.75,45,6,23,40,74,0.8,132,44,31.33177032,190.54,29700000
871,重慶,2013,7,Chongqing,30.1,110.44,64.92,21,7,24,36,62,0.7,139,36,28.42126672,193.5,29700000
872,重慶,2013,8,Chongqing,29.03,89.04,65.58,12,8,29,40,71,0.9,155,43,30.14485584,205.8,29700000
873,重慶,2013,9,Chongqing,22.39,179.01,78.75,6,9,20,46,79,1.1,86,53,37.25160179,109.15,29700000
874,重慶,2013,10,Chongqing,18.6,75.16,77.75,14,10,32,45,118,1.4,62,83,40.62453761,122.8,29700000
875,重慶,2013,11,Chongqing,13.73,60.82,84.5,32,11,30,31,90,1.3,18,53,39.06001913,46.2,29700000
876,重慶,2013,12,Chongqing,8.04,17.79,80.58,17,12,49,38,141,1.3,17,102,33.55607637,59.24,29700000
877,重慶,2014,1,Chongqing,7.5,7.62,79.5,12,13,47,48,188,1.6,23,135,33.17892817,62.62,29910000
878,重慶,2014,2,Chongqing,7.81,15.64,75.75,12,14,35,34,120,1.4,33,87,38.03437508,17.8,29910000
879,重慶,2014,3,Chongqing,13.5,102.25,75.67,19,15,39,40,91,1.2,60,57,39.31982871,60.5,29910000
880,重慶,2014,4,Chongqing,18.53,98.46,80.42,30,16,26,36,71,1.1,67,43,40.61154854,47.98,29910000
881,重慶,2014,5,Chongqing,20.09,132.66,81.25,31,17,21,37,87,1.1,78,49,38.42930464,52.52,29910000
882,重慶,2014,6,Chongqing,23.46,199.63,85.75,72,18,13,35,60,1.1,78,37,33.36140919,39.96,29910000
883,重慶,2014,7,Chongqing,28.14,104.04,72.83,16,19,17,31,62,0.9,136,32,33.42299815,202.52,29910000
884,重慶,2014,8,Chongqing,26.37,204.2,76.75,20,20,16,32,60,0.9,116,33,34.15936783,133.04,29910000
885,重慶,2014,9,Chongqing,23.89,180.22,82.58,24,21,14,33,69,1.1,77,40,40.88864996,85.02,29910000
886,重慶,2014,10,Chongqing,19.18,113.46,81.33,42,22,18,45,108,1.1,62,72,39.66917608,114.26,29910000
887,重慶,2014,11,Chongqing,13.11,69.9,85.33,59,23,17,43,127,1.1,16,89,39.25281405,26.22,29910000
888,重慶,2014,12,Chongqing,8.13,14.27,78.42,64,24,24,43,123,1.4,17,98,35.16523942,53.02,29910000
889,重慶,2015,1,Chongqing,8.59,23.83,78.42,58,25,27,53,176,1.5,21,127,33.18489012,33.16,30170000
890,重慶,2015,2,Chongqing,9.94,18.76,75.58,25,26,18,46,118,1.2,44,85,37.21941048,31.88,30170000
891,重慶,2015,3,Chongqing,14.7,31.95,70.42,67,27,18,48,88,1.1,71,53,40.09299884,76.52,30170000
892,重慶,2015,4,Chongqing,19.21,85.7,70.33,110,28,16,49,82,1,106,47,42.37508334,134.38,30170000
893,重慶,2015,5,Chongqing,21.71,151.62,77,145,29,13,45,75,0.9,90,41,36.85616987,90.28,30170000
894,重慶,2015,6,Chongqing,24.59,209.66,82.08,146,30,9,37,61,1,72,36,31.01820376,62.5,30170000
895,重慶,2015,7,Chongqing,26.69,178.25,73.75,50,31,13,40,80,1,100,47,27.56637088,181.44,30170000
896,重慶,2015,8,Chongqing,26.41,150.37,75.17,13,32,11,38,69,1,102,42,32.63503242,166.16,30170000
897,重慶,2015,9,Chongqing,22.88,199.21,81.25,31,33,11,40,53,1.1,68,34,38.16845411,65.48,30170000
898,重慶,2015,10,Chongqing,19.36,74.42,79.5,45,34,15,48,77,1.1,59,48,41.64431294,101.92,30170000
899,重慶,2015,11,Chongqing,14.67,27.27,82.92,60,35,17,40,69,1.3,20,46,37.55577339,29.02,30170000
900,重慶,2015,12,Chongqing,8.61,33.98,81.92,66,36,22,48,88,1.2,19,65,34.07869581,37.06,30170000
901,重慶,2016,1,Chongqing,6.73,40.36,81.67,43,37,19,49,91,1.3,24,70,31.86426251,NA,30480000
902,重慶,2016,2,Chongqing,8.65,25.63,74.33,18,38,15,47,90,1,57,70,34.72689183,70.2,30480000
903,重慶,2016,3,Chongqing,14.08,84.82,72.75,41,39,18,55,85,1,77,57,37.93082535,62.16,30480000
904,重慶,2016,4,Chongqing,18.4,128.93,81.67,42,40,11,50,66,0.8,69,44,41.71654393,64.6,30480000
905,重慶,2016,5,Chongqing,21.63,143.51,76.17,88,41,10,43,77,0.8,107,48,37.82369752,90.6,30480000
906,重慶,2016,6,Chongqing,24.94,321.2,79.67,87,42,8,38,63,0.8,114,42,33.3399064,114.4,30480000
907,重慶,2016,7,Chongqing,28.69,132.88,72.83,39,43,10,35,57,0.7,111,33,28.48852124,188.8,30480000
908,重慶,2016,8,Chongqing,28.53,98.13,70.5,11,44,11,35,63,0.8,108,41,32.52321226,178.8,30480000
909,重慶,2016,9,Chongqing,23.07,91.03,79.25,25,45,10,49,93,1,74,69,36.23434269,77.68,30480000
910,重慶,2016,10,Chongqing,19.09,2.97,82.95,23,46,11,43,62,1,50,39,39.77989404,56.2,30480000
911,重慶,2016,11,Chongqing,12.88,87.28,85,35,47,15,51,82,1.1,23,53,36.51797761,28,30480000
912,重慶,2016,12,Chongqing,9.58,16.7,83.25,32,48,14,56,105,1.2,24,74,34.64156326,52.4,30480000
913,重慶,2017,1,Chongqing,8.9,11.62,76.06,27,49,17,53,121,1.3,29,88,31.94664126,25.64,30750000
914,重慶,2017,2,Chongqing,8.94,39.26,78.62,10,50,13,50,89,1.2,40,63,37.36807699,45.42,30750000
915,重慶,2017,3,Chongqing,12.15,79.34,75.62,34,51,15,54,75,1,49,45,40.76354078,46.94,30750000
916,重慶,2017,4,Chongqing,18.01,133.8,75.42,53,52,13,48,64,0.9,82,35,44.50989583,112.26,30750000
917,重慶,2017,5,Chongqing,21.32,159.9,75.19,100,53,12,47,65,0.9,110,36,37.91192176,139.06,30750000
918,重慶,2017,6,Chongqing,23.94,198,80.46,104,54,10,44,59,0.9,107,34,33.02585017,84.9,30750000
919,重慶,2017,7,Chongqing,28.87,152.94,70.53,37,55,11,36,52,0.8,142,26,29.44797125,217.5,30750000
920,重慶,2017,8,Chongqing,28.96,153.7,70.46,20,56,10,33,45,0.8,135,22,32.28450824,191.06,30750000
921,重慶,2017,9,Chongqing,23.46,252.4,82.9,23,57,9,38,43,0.9,70,23,37.94940771,61.62,30750000
922,重慶,2017,10,Chongqing,17.94,164.3,84.44,39,58,9,39,43,0.9,40,26,39.85537865,46.02,30750000
923,重慶,2017,11,Chongqing,13.56,28.22,78.1,55,59,13,54,88,1,39,55,38.1753169,68.52,30750000
924,重慶,2017,12,Chongqing,9.02,5.04,75.22,53,60,13,58,123,1.2,24,82,32.66058971,53.08,30750000
925,重慶,2018,1,Chongqing,6.16,38.16,77.36,32,61,12,54,86,1.2,26,59,30.19535912,45,31020000
926,重慶,2018,2,Chongqing,8.26,17.34,74.34,9,62,10,45,86,1.1,51,60,37.25101024,34.2,31020000
927,重慶,2018,3,Chongqing,14.8,81.8,76.98,41,63,10,49,62,1,66,35,42.20218926,91.96,31020000
928,重慶,2018,4,Chongqing,19.4,136.8,72.78,79,64,10,44,64,0.9,107,30,45.48460323,134.58,31020000
929,重慶,2018,5,Chongqing,22.29,240.98,78.75,127,65,9,44,58,0.9,111,29,37.79461126,85.96,31020000
930,重慶,2018,6,Chongqing,25.46,114.9,76.14,126,66,8,41,50,0.8,113,29,33.33966349,113.7,31020000
931,重慶,2018,7,Chongqing,29.34,165.16,70.3,63,67,8,31,46,0.7,127,26,29.58741508,190.38,31020000
932,重慶,2018,8,Chongqing,28.9,113.68,68.28,27,68,8,39,53,0.8,156,30,31.51389481,237.42,31020000
933,重慶,2018,9,Chongqing,23.08,183.28,79.82,27,69,7,39,47,0.8,68,29,36.76704981,67.04,31020000
