X,name,year,month,province,meantemp,rain,humi,number,seq,SO2,NO2,PM10,CO,O3_8h,PM2.5,beta_cases,beta_smooth_2,beta_smooth_3,beta_smooth_4,beta_smooth_5,sunlight,population,,,,
2364,河北,2017,12,Hebei,-3.57,0.16,47.54,624,60,33,57,127,1.6,45,77,27.41973512,29.47641795,26.79385855,28.37936379,27.00705563,201.06,75200000,,,,
2365,河北,2018,1,Hebei,-6.99,1.79,47.21,397,61,32,53,123,1.6,51,75,21.42873974,24.42423743,23.45543262,25.47484966,26.80867016,184.87,75560000,,,,
2366,河北,2018,2,Hebei,-3.75,0.47,40.86,139,62,31,41,127,1.4,82,76,21.517823,21.47328137,25.03017163,25.6275625,27.20068098,200.49,75560000,,,,
2367,河北,2018,3,Hebei,6.47,3.13,46.2,169,63,22,48,152,1.3,106,80,32.14395214,26.83088757,29.05164334,27.14591744,28.46330522,216.48,75560000,,,,
2368,河北,2018,4,Hebei,13.61,NA,50.87,298,64,19,38,131,1,133,52,33.49315488,32.81855351,33.12332112,30.22194659,29.64825583,216,75560000,,,,
2369,河北,2018,5,Hebei,19.91,29.76,53.5,606,65,18,35,111,0.9,153,44,33.73285635,33.61300561,31.52650134,31.68086404,29.42972171,240.71,75560000,,,,
2370,河北,2018,6,Hebei,24.71,58.91,55.99,800,66,16,32,86,0.9,194,39,27.35349278,30.54317457,27.1705005,28.7511641,27.44662256,250.15,75560000,,,,
2371,河北,2018,7,Hebei,26.39,191.1,78.89,405,67,11,25,67,0.8,148,38,20.42515238,23.88932258,23.33570052,25.93498948,27.18212541,184.56,75560000,,,,
2372,河北,2018,8,Hebei,25.54,164.53,77.16,160,68,12,29,59,0.8,144,31,22.22845639,21.32680439,24.94142597,25.54444268,27.70787976,217.12,75560000,,,,
2373,河北,2018,9,Hebei,18.27,26.23,64.99,177,69,15,40,69,0.8,114,34,32.17066915,27.19956277,30.25358454,27.7964765,28.67537698,211.89,75560000,,,,
2374,河北,2018,10,Hebei,10.53,10.21,55.32,413,70,19,55,100,1,92,50,36.36162807,34.26614861,33.57442538,30.73793313,29.95246361,238.18,75560000,,,,
2375,河北,2018,11,Hebei,3.49,4.68,61.78,853,71,22,62,157,1.5,52,86,32.19097891,34.27630349,31.78773084,31.88346541,29.65306539,168.85,75560000,,,,
2376,河北,2018,12,Hebei,-5.34,2.52,45.82,890,72,26,57,132,1.5,44,70,26.81058552,29.50078222,26.57767658,29.02366445,27.82076427,186.23,75560000,,,,
2377,河北,2019,1,Hebei,-0.7,NA,40,530,73,39,82,232,2.34,30,145,20.7314653,23.77102541,23.51707145,25.68554832,27.42072477,125.4,75920000,,,,
2378,河北,2019,2,Hebei,0.7,6.9,53,179,74,21,49,187,1.51,64,121,23.00916353,21.87031442,26.03401981,26.22816124,26.89234124,105.3,75920000,,,,
2379,河北,2019,3,Hebei,11.4,NA,32,344,75,17,43,130,0.81,98,62,34.36143059,28.68529706,28.97321846,26.91278017,28.1436547,251.5,75920000,,,,
2380,河北,2019,4,Hebei,15,65.6,54,410,76,15,38,92,0.74,115,52,29.54906125,31.95524592,32.32588155,29.99670205,29.33773683,209.9,75920000,,,,
2381,河北,2019,5,Hebei,23.3,0.4,42,716,77,19,39,88,0.7,156,34,33.06715282,31.30810704,29.77269667,30.91988015,29.05144756,269.6,75920000,,,,
2382,河北,2019,6,Hebei,27.7,38.5,50,830,78,14,31,86,0.83,202,39,26.70187595,29.88451438,27.11558198,27.7239518,27.08622872,208.1,75920000,,,,
2383,河北,2019,7,Hebei,28.3,193,66,450,79,11,27,71,0.76,189,37,21.57771717,24.13979656,24.27164317,26.47052059,27.54037105,200.2,75920000,,,,
2384,河北,2019,8,Hebei,26.4,54,68,225,80,10,29,56,0.58,136,27,24.5353364,23.05652679,25.97760883,26.15867561,27.46289624,178,75920000,,,,
2385,河北,2019,9,Hebei,23.4,70.3,61,289,81,12,47,80,0.75,150,35,31.81977291,28.17755465,29.67829603,27.65315131,28.42284883,229.9,75920000,,,,
2386,河北,2019,10,Hebei,15.2,37.6,68,459,82,11,48,87,0.75,76,51,32.67977877,32.24977584,32.00039686,30.13413175,29.13169338,164.1,75920000,,,,
2387,河北,2019,11,Hebei,7.4,2.5,58,784,83,13,60,132,1.01,36,72,31.50163892,32.09070884,29.76778586,30.28078263,27.54678084,115,75920000,,,,
2388,河北,2019,12,Hebei,0.6,1.8,58,725,84,15,61,135,1.5,27,83,25.12193991,28.31178941,24.41145083,26.47853282,24.21140089,168.4,75920000,,,,
2389,河北,2020,1,Hebei,-1,9.1,72,264,85,19,65,210,2.3,46,150,16.61077368,20.86635679,18.95852893,22.09430642,23.32571344,104.6,74640000,,,,
2390,河北,2020,2,Hebei,3.9,4.5,58,37,86,11,29,112,1.14,72,79,15.14287319,15.87682343,20.0016628,21.28173208,22.92806344,165.3,74640000,,,,
2391,河北,2020,3,Hebei,10.8,11.2,45,25,87,12,40,87,0.8,88,49,28.25134153,21.69710736,24.30253454,22.37959432,23.66326985,237.7,74640000,,,,
2392,河北,2020,4,Hebei,15.8,14.6,41,30,88,12,38,67,0.56,117,33,29.51338889,28.88236521,28.85423413,25.4263939,25.23362614,277.8,74640000,,,,
2393,河北,2020,5,Hebei,22,54.7,56,33,89,11,34,68,0.57,132,36,28.79797198,29.15568043,27.59130533,27.75631438,27.76856185,233.2,74640000,,,,
2394,河北,2020,6,Hebei,27.2,124.6,50,29,90,12,30,81,0.63,183,38,24.46255514,26.63026356,27.02602628,27.64786693,29.08106864,168.8,74640000,,,,
2395,河北,2020,7,Hebei,26,128.9,73,17,91,9,25,71,0.66,152,46,27.81755172,26.14005343,29.03132745,28.97298858,28.41916088,122.2,74640000,,,,
2396,河北,2020,8,Hebei,26.1,230.5,77,43,92,9,24,54,0.71,140,32,34.8138755,31.31571361,29.61175909,28.3244581,29.02317743,168.6,74640000,,,,
2397,河北,2020,9,Hebei,22.6,49.1,63,37,93,9,35,62,0.64,128,31,26.20385005,30.50886277,30.9452601,30.16333301,30.26472666,219,74640000,,,,
2398,河北,2020,10,Hebei,14.5,NA,57,49,94,14,56,109,0.9,70,57,31.81805476,29.01095241,29.5640687,30.8765204,31.04579767,213.4,74640000,,,,
2399,河北,2020,11,Hebei,8.1,30.6,59,68,95,13,58,127,1.02,39,72,30.6703013,31.24417803,31.40375427,30.10377822,30.10377822,204.4,74640000,,,,
2400,河北,2020,12,Hebei,-,0.3,49,95,96,17,58,115,1.19,33,68,31.72290676,31.19660403,31.19660403,31.40375427,31.40375427,223.7,74640000,,,,
2401,北京,2013,1,Beijing,-6.83,4.07,62.33,203,1,72,97,205,3.9,16,187,6.303561089,6.303561089,26.30886186,26.30886186,37.21560138,143.4,21150000,,,,
2402,北京,2013,2,Beijing,-2.93,3.6,50.67,62,2,47,59,117,1.9,51,102,46.31416262,26.30886186,37.21560138,37.21560138,40.43638521,159.45,21150000,,,,
2403,北京,2013,3,Beijing,4.57,14.03,48,159,3,39,68,131,1.5,63,104,59.02908042,52.67162152,51.81399325,40.43638521,43.6467164,201.15,21150000,,,,
2404,北京,2013,4,Beijing,10.93,9.07,41.67,163,4,20,45,97,0.9,96,60,50.0987367,54.56390856,55.2052861,52.98250523,50.35585476,247.9,21150000,,,,
2405,北京,2013,5,Beijing,20.67,9.17,48,307,5,26,49,132,1,147,81,56.48804119,53.29338894,48.81201025,51.36627779,48.51615288,239.95,21150000,,,,
2406,北京,2013,6,Beijing,22.6,145.23,74,244,6,13,47,133,1.4,137,102,39.84925285,48.16864702,44.48431575,45.88792099,45.47053258,127.9,21150000,,,,
2407,北京,2013,7,Beijing,26.07,178.77,74.33,106,7,7,37,87,1,146,67,37.11565323,38.48245304,40.25529501,44.31348155,45.87179616,199.65,21150000,,,,
2408,北京,2013,8,Beijing,25.53,123.93,73,67,8,5,38,86,0.9,153,61,43.80097895,40.45831609,44.34056225,43.2177349,45.95541199,212.35,21150000,,,,
2409,北京,2013,9,Beijing,19.07,60.47,73,69,9,10,51,102,1.2,100,76,52.10505458,47.95301677,50.93738463,47.48195178,49.21194329,163.95,21150000,,,,
2410,北京,2013,10,Beijing,11.73,17.17,64.67,122,10,15,63,114,1.2,55,92,56.90612036,54.50558747,55.04769475,52.2360158,52.56310669,189.95,21150000,,,,
2411,北京,2013,11,Beijing,4.17,0.07,46,197,11,21,56,99,1.4,41,76,56.13190933,56.51901484,55.63649996,54.75363862,50.82003491,195,21150000,,,,
2412,北京,2013,12,Beijing,-2.13,0,42,349,12,39,59,98,1.9,36,78,53.87147021,55.00168977,48.36299988,50.49878,48.32970336,194.3,21150000,,,,
2413,北京,2014,1,Beijing,-2.63,0,43.67,237,13,53,68,130,2,33,97,35.08562009,44.47854515,42.87016238,46.18559912,50.16987308,173.55,21520000,,,,
2414,北京,2014,2,Beijing,-2.13,3.77,54.67,75,14,58,71,169,2.2,42,149,39.65339684,37.36950846,46.94866196,48.67936402,50.36915951,97.55,21520000,,,,
2415,北京,2014,3,Beijing,8,3.4,37,197,15,34,65,139,1.4,81,93,66.10696894,52.88018289,54.29623575,49.49358184,50.68993498,221.1,21520000,,,,
2416,北京,2014,4,Beijing,15.73,17.87,44,381,16,17,59,148,0.9,127,89,57.12834149,61.61765521,59.57021932,54.5910137,51.47975578,208.95,21520000,,,,
2417,北京,2014,5,Beijing,20.43,35.5,41.67,780,17,15,50,126,0.9,146,62,55.47534755,56.30184452,50.5461377,54.43634551,49.97131693,251.6,21520000,,,,
2418,北京,2014,6,Beijing,23.53,104.37,61,622,18,6,41,83,0.8,171,53,39.03472407,47.25503581,42.20709141,45.93740393,45.1900365,226.4,21520000,,,,
2419,北京,2014,7,Beijing,26.6,91.67,63.33,216,19,6,40,123,0.9,170,90,32.1112026,35.57296334,37.78216449,42.20546025,45.37112384,163.7,21520000,,,,
2420,北京,2014,8,Beijing,24.67,84.13,63.33,97,20,5,44,97,0.9,169,64,42.2005668,37.1558847,44.11518253,42.84506791,45.16041339,218.4,21520000,,,,
2421,北京,2014,9,Beijing,19.13,93.13,69.33,158,21,7,52,98,1,105,67,58.03377818,50.11717249,51.55204675,46.69183572,47.63818644,146.15,21520000,,,,
2422,北京,2014,10,Beijing,12.23,20.73,66,274,22,9,74,159,1.4,54,120,54.42179528,56.22778673,54.6263876,51.5199324,51.62775227,117.4,21520000,,,,
2423,北京,2014,11,Beijing,4.23,0.07,51,388,23,16,67,133,1.6,37,88,51.42358933,52.9226923,52.63480545,53.98454863,50.6082868,154.6,21520000,,,,
2424,北京,2014,12,Beijing,-3.13,0.13,37.33,493,24,28,55,97,1.5,43,57,52.05903175,51.74131054,46.86195352,48.75191396,45.75395422,202.7,21520000,,,,
2425,北京,2015,1,Beijing,-2.83,0.9,43,466,25,35,68,129,2,39,98,37.10323948,44.58113561,40.9747955,43.58699395,47.21352937,179.55,21710000,,,,
2426,北京,2015,2,Beijing,-0.63,6.5,41,105,26,26,53,131,1.5,59,94,33.76211526,35.43267737,44.19500859,46.16101438,47.22377232,171.95,21710000,,,,
2427,北京,2015,3,Beijing,6.97,3.03,32.67,225,27,21,56,150,1.2,85,88,61.71967102,47.74089314,48.98553012,46.01495746,47.7571463,235.15,21710000,,,,
2428,北京,2015,4,Beijing,14.17,36.13,44.33,307,28,9,45,121,0.8,124,72,51.47480409,56.59723756,55.97345892,50.42062301,48.88661827,219.55,21710000,,,,
2429,北京,2015,5,Beijing,19.97,38.33,44.33,558,29,8,39,100,0.7,153,56,54.72590166,53.10035287,49.65043503,52.66774402,48.90631992,260,21710000,,,,
2430,北京,2015,6,Beijing,23.23,65.4,58.33,530,30,6,36,82,1.2,156,61,42.75059933,48.73825049,43.77904149,45.70298214,44.17691849,190.85,21710000,,,,
2431,北京,2015,7,Beijing,25.33,143.97,65.33,261,31,4,36,79,0.8,176,61,33.86062348,38.3056114,38.22796223,42.35244709,45.27069044,201.2,21710000,,,,
2432,北京,2015,8,Beijing,24.77,82.07,67.33,92,32,3,31,68,0.8,158,44,38.07266389,35.96664369,42.95898373,42.90688763,45.17586786,238.05,21710000,,,,
2433,北京,2015,9,Beijing,19.03,116.13,72.33,142,33,4,43,67,0.8,109,49,56.94366383,47.50816386,49.75603883,45.78218499,47.61836296,187.4,21710000,,,,
2434,北京,2015,10,Beijing,12.63,13.6,59.67,234,34,5,54,89,1,74,74,54.25178878,55.5977263,55.38617582,51.05779784,50.16806059,209.45,21710000,,,,
2435,北京,2015,11,Beijing,2.1,40.33,76.33,415,35,11,61,150,2,24,118,54.96307485,54.60743181,51.94132508,53.19190977,48.84177103,58.35,21710000,,,,
2436,北京,2015,12,Beijing,-1.8,2.27,63.33,526,36,19,76,162,2.9,26,151,46.60911163,50.78609324,44.33780086,46.81629784,44.94577632,138.45,21710000,,,,
2437,北京,2016,1,Beijing,-6.63,0.9,41.33,260,37,20,52,82,1.6,42,67,31.44121609,39.02516386,38.50467266,42.61927321,46.33200926,NA,21730000,,,,
2438,北京,2016,2,Beijing,-0.93,11.4,37.67,72,38,15,35,53,0.9,67,43,37.46369026,34.45245318,43.36261994,44.17424286,45.52099478,NA,21730000,,,,
2439,北京,2016,3,Beijing,7.2,0,34.33,169,39,18,57,131,1.2,79,92,61.18295345,49.32332186,49.85154872,45.24896557,47.05745701,NA,21730000,,,,
2440,北京,2016,4,Beijing,15.23,9.33,37.33,231,40,10,44,118,0.8,116,68,50.90800246,56.04547796,55.4607929,50.96151724,48.92269681,NA,21730000,,,,
2441,北京,2016,5,Beijing,19.73,37.13,46.33,419,41,8,37,92,0.7,160,53,54.29142279,52.59971263,48.65561344,51.78744844,48.06624605,NA,21730000,,,,
2442,北京,2016,6,Beijing,24.13,93.03,57.67,386,42,5,35,80,0.8,182,59,40.76741506,47.52941893,42.74675811,44.7870692,44.00088694,198,21730000,,,,
2443,北京,2016,7,Beijing,26.13,272,72,163,43,3,33,82,0.9,158,69,33.18143648,36.97442577,38.26833648,42.27410806,44.66011974,136.5,21730000,,,,
2444,北京,2016,8,Beijing,25.83,82.73,69.67,74,44,2,35,63,0.8,135,46,40.8561579,37.01879719,42.74725362,42.25229398,44.21792476,211,21730000,,,,
2445,北京,2016,9,Beijing,20.03,78.3,69.67,109,45,3,44,81,0.8,107,56,54.20416647,47.53016218,49.04692408,45.08055218,46.71710281,146.5,21730000,,,,
2446,北京,2016,10,Beijing,11.84,2.48,73.44,158,46,4,55,111,1.2,47,84,52.08044787,53.14230717,53.18263989,50.10101939,49.43734317,94,21730000,,,,
2447,北京,2016,11,Beijing,2.6,10.8,62,260,47,11,67,138,1.8,27,99,53.26330532,52.6718766,50.70879715,51.58263948,48.00330056,130,21730000,,,,
2448,北京,2016,12,Beijing,-1.67,0,54.67,320,48,17,79,158,2.5,28,132,46.78263826,50.02297179,44.57729615,46.45308408,44.94560984,NA,21730000,,,,
2449,北京,2017,1,Beijing,-2.71,0.8,50.77,192,49,18,64,146,2.2,41,114,33.68594487,40.23429157,39.79476533,43.16190033,46.89951045,153.95,21710000,,,,
2450,北京,2017,2,Beijing,1,4.45,38.35,63,50,18,53,85,1.3,65,70,38.91571285,36.30082886,44.81720289,45.30856173,47.07608286,174.2,21710000,,,,
2451,北京,2017,3,Beijing,7.8,11.1,40.95,159,51,11,49,92,0.9,85,63,61.84995094,50.38283189,51.63727705,47.149444,48.79327863,174.9,21710000,,,,
2452,北京,2017,4,Beijing,16.62,0,36.73,259,52,7,48,108,0.7,100,53,54.14616735,57.99805915,57.12157848,52.57011207,50.36333247,248.8,21710000,,,,
2453,北京,2017,5,Beijing,22.61,26.3,42.08,598,53,7,36,137,0.6,159,59,55.36861713,54.75739224,50.35033285,53.22523738,49.16310811,298.85,21710000,,,,
2454,北京,2017,6,Beijing,25.1,97.1,51.85,536,54,6,38,83,0.7,181,42,41.53621407,48.4524156,43.27314074,45.9913974,44.23334634,235,21710000,,,,
2455,北京,2017,7,Beijing,27.45,179.7,73.45,284,55,3,34,77,0.8,170,52,32.91459102,37.22540255,37.21731575,41.75514109,44.78147061,163.95,21710000,,,,
2456,北京,2017,8,Beijing,25.44,262.3,74.9,86,56,3,35,60,0.8,128,38,37.20114214,35.05786658,42.33417394,42.13468397,43.46837369,207.1,21710000,,,,
2457,北京,2017,9,Beijing,21.7,4,65.75,176,57,4,49,98,0.9,120,57,56.88678866,47.0439654,47.63035446,43.9514136,46.9008995,202.7,21710000,,,,
2458,北京,2017,10,Beijing,12.1,62.9,73.9,198,58,3,45,67,0.9,46,57,48.80313257,52.84496062,54.79625478,50.39747662,49.74282965,138.85,21710000,,,,
2459,北京,2017,11,Beijing,2.85,0,46.3,438,59,5,49,73,0.9,45,45,58.6988431,53.75098784,51.54207248,52.87825153,48.23771774,212.85,21710000,,,,
2460,北京,2017,12,Beijing,-2.05,0.9,42.25,646,60,8,49,66,1,42,44,47.12424177,52.91154243,45.1662225,46.07545002,43.3851797,204.05,21710000,,,,
2461,北京,2018,1,Beijing,-4.75,0,35.55,328,61,8,42,64,0.8,52,34,29.67558262,38.39991219,36.47464093,42.03069148,46.31748787,201.5,21540000,,,,
2462,北京,2018,2,Beijing,-2.4,0,35.2,66,62,10,34,74,0.9,76,50,32.62409841,31.14984052,41.92145149,43.22214906,45.23693843,204.7,21540000,,,,
2463,北京,2018,3,Beijing,7.6,3.8,42.75,157,63,10,58,138,1.1,88,90,63.46467344,48.04438593,49.79495592,44.76511259,46.26501337,211.75,21540000,,,,
2464,北京,2018,4,Beijing,15.12,NA,50.49,298,64,7,41,128,0.7,126,64,53.29609589,58.38038467,56.34179528,50.41237106,48.92047322,211.35,21540000,,,,
2465,北京,2018,5,Beijing,21.59,11.95,51.72,523,65,5,39,118,0.7,146,57,52.2646165,52.7803562,49.50453142,52.99456692,48.13329565,223.55,21540000,,,,
2466,北京,2018,6,Beijing,26.35,28.45,53.85,540,66,4,36,75,0.8,183,48,42.95288185,47.60874918,41.30190296,44.3004512,42.11902979,223.55,21540000,,,,
2467,北京,2018,7,Beijing,27.55,357.5,79.1,236,67,3,27,61,0.9,147,49,28.68821054,35.8205462,35.01147884,39.32476326,44.01406769,155.3,21540000,,,,
2468,北京,2018,8,Beijing,27.25,111.05,74.35,49,68,4,28,54,0.8,145,34,33.39334414,31.04077734,41.61761336,41.95143048,44.15606418,194.75,21540000,,,,
2469,北京,2018,9,Beijing,20.15,27,61.95,124,69,4,36,51,0.6,103,31,62.77128541,48.08231477,49.71307617,44.45685976,46.87793132,212.45,21540000,,,,
2470,北京,2018,10,Beijing,11.75,5.25,56.25,214,70,5,49,65,0.7,76,43,52.97459895,57.87294218,57.43603397,51.42536151,50.11199305,233.7,21540000,,,,
2471,北京,2018,11,Beijing,4.6,2.3,57.45,479,71,8,65,104,1.2,40,73,56.56221756,54.76840825,51.4651119,54.29165528,49.55870326,166.45,21540000,,,,
2472,北京,2018,12,Beijing,-4,0.85,38.05,616,72,8,50,81,0.9,44,40,44.8585192,50.71036838,44.01587732,46.25555773,43.98656431,184.8,21540000,,,,
2473,北京,2019,1,Beijing,-1.7,NA,30,308,73,9,50,80,1,44,51,30.62689519,37.7427072,36.79866835,41.73955565,45.03068105,200.3,21540000,,,,
2474,北京,2019,2,Beijing,-0.7,2,39,80,74,6,35,72,0.81,65,53,34.91059065,32.76874292,41.24422282,42.14779692,43.47704062,150.5,21540000,,,,
2475,北京,2019,3,Beijing,9.7,2.5,31,164,75,5,39,80,0.64,86,52,58.19518262,46.55288664,47.29992957,43.13167097,44.9493323,271.3,21540000,,,,
2476,北京,2019,4,Beijing,14.7,39.4,43,224,76,4,34,91,0.55,103,48,48.79401542,53.49459902,53.06972522,48.52994158,47.54377349,246.4,21540000,,,,
2477,北京,2019,5,Beijing,22.3,58.5,38,362,77,4,34,78,0.5,143,37,52.2199776,50.50699651,48.20436472,50.7020692,46.93300263,270.5,21540000,,,,
2478,北京,2019,6,Beijing,26.3,9.4,51,415,78,4,27,60,0.71,179,39,43.59910114,47.90953937,42.55860504,44.11745763,43.02749865,217.8,21540000,,,,
2479,北京,2019,7,Beijing,28,86.8,62,207,79,3,27,50,0.66,159,37,31.85673637,37.72791875,38.04116674,41.58586946,44.35717542,194.9,21540000,,,,
2480,北京,2019,8,Beijing,25.9,63.9,60,74,80,3,26,37,0.57,118,23,38.66766272,35.26219954,41.98893278,42.39147487,43.67553786,205.9,21540000,,,,
2481,北京,2019,9,Beijing,23.1,90.9,58,150,81,3,33,58,0.67,151,36,55.44239925,47.05503099,47.64061727,43.69464704,45.98747104,239.8,21540000,,,,
2482,北京,2019,10,Beijing,13.3,22.9,59,177,82,3,41,66,0.68,42,40,48.81178983,52.12709454,53.13765205,49.52015471,48.38798318,196.4,21540000,,,,
2483,北京,2019,11,Beijing,5.8,21.3,52,375,83,5,48,78,0.8,32,44,55.15876706,51.98527844,49.27661797,50.81806329,45.17766386,151.5,21540000,,,,
2484,北京,2019,12,Beijing,-1.2,5.7,49,429,84,4,46,60,0.85,37,44,43.85929704,49.50903205,40.54471008,42.61148002,36.88978375,197,21540000,,,,
2485,北京,2020,1,Beijing,-1.5,4.7,51,164,85,6,40,65,0.96,53,59,22.61606614,33.23768159,26.82612062,33.90928223,37.32643411,183.4,21890000,,,,
2486,北京,2020,2,Beijing,1,37.7,58,7,86,4,27,57,0.88,66,62,14.00299869,18.30953242,29.20470214,32.86835087,36.3524275,153.2,21890000,,,,
2487,北京,2020,3,Beijing,9.1,11.9,40,5,87,4,25,53,0.48,84,35,50.9950416,32.49902015,38.42892477,34.47571011,36.48446025,253.1,21890000,,,,
2488,北京,2020,4,Beijing,15.7,12.7,32,9,88,4,22,67,0.4,119,31,50.28873402,50.64188781,48.6010788,39.95155878,40.43031274,281.7,21890000,,,,
2489,北京,2020,5,Beijing,21.1,49.3,53,9,89,4,23,62,0.6,124,36,44.51946079,47.40409741,45.71784113,47.03714125,44.98737792,185.3,21890000,,,,
2490,北京,2020,6,Beijing,26.9,35,50,9,90,3,23,67,0.57,174,32,42.34532858,43.43239469,41.21770465,43.485462,45.36158078,199.4,21890000,,,,
2491,北京,2020,7,Beijing,26.7,108.5,66,5,91,3,21,47,0.67,150,41,36.78832459,39.56682658,43.99990303,44.12979247,46.63951771,150.8,21890000,,,,
2492,北京,2020,8,Beijing,26.7,167.4,72,5,92,3,22,41,0.65,131,28,52.86605592,44.82719025,48.77759972,47.16953194,46.39541292,164.7,21890000,,,,
2493,北京,2020,9,Beijing,21.8,71.1,63,15,93,3,26,35,0.54,96,24,56.67841866,54.77223729,50.94780382,47.40793401,48.3834493,225.4,21890000,,,,
2494,北京,2020,10,Beijing,13.5,1.8,50,15,94,3,41,70,0.56,60,42,43.29893687,49.98867776,50.75428867,51.28223048,51.125263,243.9,21890000,,,,
2495,北京,2020,11,Beijing,6.5,27.9,50,21,95,3,42,62,0.65,41,37,52.28551047,47.79222367,48.69394681,50.69006477,50.69006477,186.9,21890000,,,,
2496,北京,2020,12,Beijing,-2.2,NA,40,36,96,5,38,56,0.62,40,28,50.49739308,51.39145177,51.39145177,48.69394681,48.69394681,213.6,21890000,,,,
2497,新疆,2013,1,Xinjiang,-10.87,4.31,66.23,84,1,77,95,277,4.4,10,202,3.62621138,3.62621138,11.60272496,11.60272496,17.09734537,177.82,22640000,,,,
2498,新疆,2013,2,Xinjiang,-6.48,4.28,56.7,29,2,52,75,240,4.9,35,175,19.57923853,11.60272496,17.09734537,17.09734537,19.62939048,187.05,22640000,,,,
2499,新疆,2013,3,Xinjiang,6.94,3.64,45.11,48,3,26,57,150,4.1,51,80,28.08658621,23.83291237,24.96378352,19.62939048,21.04247022,245.56,22640000,,,,
2500,新疆,2013,4,Xinjiang,13.15,15.57,37.89,87,4,18,49,112,0.8,68,41,27.22552581,27.65605601,27.33563372,25.39653493,24.93869006,271.12,22640000,,,,
2501,新疆,2013,5,Xinjiang,17,22.44,40.45,146,5,18,45,94,0.7,82,47,26.69478914,26.96015748,25.67587519,26.27855295,24.65228169,297.9,22640000,,,,
2502,新疆,2013,6,Xinjiang,21.26,32.38,44.62,187,6,11,44,98,0.7,100,47,23.10731061,24.90104988,22.64976547,23.79370556,23.56602725,284.91,22640000,,,,
2503,新疆,2013,7,Xinjiang,22.95,30.11,46.65,110,7,9,50,117,0.8,122,50,18.14719666,20.62725364,21.30327377,22.65115261,23.73358923,315.24,22640000,,,,
2504,新疆,2013,8,Xinjiang,22.52,23.88,47.03,64,8,11,53,137,0.9,105,45,22.65531402,20.40125534,22.95528213,22.99328925,23.5277416,281.64,22640000,,,,
2505,新疆,2013,9,Xinjiang,16.92,10.54,44.61,131,9,18,59,147,0.9,75,51,28.06333572,25.35932487,25.46140024,23.63284934,24.53047134,281.74,22640000,,,,
2506,新疆,2013,10,Xinjiang,10.56,5.76,48.82,163,10,30,67,141,1.4,44,70,25.66555097,26.86444334,27.28328201,26.12629001,25.13892871,258.88,22640000,,,,
2507,新疆,2013,11,Xinjiang,-0.4,6.29,61.76,349,11,27,64,190,2.2,20,128,28.12095933,26.89325515,24.99199795,25.75983239,23.48800154,188.6,22640000,,,,
2508,新疆,2013,12,Xinjiang,-6.79,3.88,68.94,349,12,31,63,126,2.2,9,94,21.18948354,24.65522143,21.23704034,22.344168,21.4248197,159.49,22640000,,,,
2509,新疆,2014,1,Xinjiang,-9.72,6.69,61.44,144,13,30,48,145,1.8,44,87,14.40067817,17.79508085,17.77919607,20.36463689,22.47265591,181.47,22980000,,,,
2510,新疆,2014,2,Xinjiang,-8.79,5.24,55.92,31,14,23,43,130,1.4,66,64,17.74742651,16.07405234,21.01761223,21.06058006,21.73449585,179.58,22980000,,,,
2511,新疆,2014,3,Xinjiang,2.77,4.68,46.52,86,15,22,47,207,1.2,85,78,30.90473201,24.32607926,24.36077251,21.87074893,23.54945922,251.64,22980000,,,,
2512,新疆,2014,4,Xinjiang,11.41,11.9,35.06,95,16,11,30,307,0.7,86,72,24.43015902,27.66744552,28.53306381,25.83665449,24.7849263,249.26,22980000,,,,
2513,新疆,2014,5,Xinjiang,17.47,11.06,31.17,229,17,13,29,202,0.7,96,51,30.2643004,27.34722971,25.09082433,26.54430125,24.69486641,307.04,22980000,,,,
2514,新疆,2014,6,Xinjiang,21.34,23.87,41.36,265,18,14,28,93,0.7,112,31,20.57801356,25.42115698,22.71314701,23.14240001,23.27775564,294.04,22980000,,,,
2515,新疆,2014,7,Xinjiang,23.66,19.97,42.15,103,19,14,29,95,0.9,113,31,17.29712706,18.93757031,20.56477292,22.98965479,23.95393702,306.72,22980000,,,,
2516,新疆,2014,8,Xinjiang,22.29,11.43,42.44,80,20,10,33,101,1.1,104,34,23.81917813,20.5581526,22.97579038,22.37634617,23.63361992,302.99,22980000,,,,
2517,新疆,2014,9,Xinjiang,16.46,14.63,47.06,125,21,12,38,138,1.2,79,46,27.81106594,25.81512203,26.76431965,24.39752151,24.50424844,263.61,22980000,,,,
2518,新疆,2014,10,Xinjiang,9.11,11.41,53.82,251,22,13,47,141,1.5,57,50,28.66271489,28.23689042,27.134979,26.30602878,25.01336965,238.19,22980000,,,,
2519,新疆,2014,11,Xinjiang,-0.7,9.42,61.92,405,23,12,37,98,1.4,42,41,24.93115617,26.79693553,24.47886807,25.31191754,23.69736965,180.66,22980000,,,,
2520,新疆,2014,12,Xinjiang,-10.02,4.1,64.26,298,24,25,50,152,2.2,37,90,19.84273314,22.38694465,20.67102248,22.66894558,22.38703569,166.87,22980000,,,,
2521,新疆,2015,1,Xinjiang,-8.37,5.16,64.42,139,25,34,42,134,2.1,51,75,17.23917813,18.54095563,19.44710246,20.81811589,22.229055,166.42,23600000,,,,
2522,新疆,2015,2,Xinjiang,-4.53,5.16,58.53,65,26,41,34,162,1.8,64,69,21.25939612,19.24928713,22.12379523,21.55352971,22.40957675,180.62,23600000,,,,
